date,scenario,country,product,product_family,segment,units,list_price,discount_rate,gross_sales,discount_value,net_revenue,unit_cost,cogs,gross_profit,gross_margin_pct
2026-01-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,Enterprise,44,15850,0.052012,697400,36273.17,661126.83,7611.58,334909.52,326217.31,0.493426
2026-01-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,SME,33,15850,0.035945,523050,18801.03,504248.97,7611.58,251182.14,253066.83,0.501869
2026-01-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,Systems Integrator,26,15850,0.119925,412100,49421.09,362678.91,7611.58,197901.08,164777.83,0.454335
2026-01-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Distributor,35,30600,0.147959,1071000,158464.09,912535.91,15259.77,534091.95,378443.96,0.414717
2026-01-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Enterprise,37,30600,0.05563,1132200,62984.29,1069215.71,15259.77,564611.49,504604.22,0.471939
2026-01-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,SME,26,30600,0.03781,795600,30081.64,765518.36,15259.77,396754.02,368764.34,0.481718
2026-01-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Systems Integrator,23,30600,0.100434,703800,70685.45,633114.55,15259.77,350974.71,282139.84,0.445638
2026-01-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Distributor,25,45900,0.161561,1147500,185391.25,962108.75,24305.93,607648.25,354460.5,0.36842
2026-01-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Enterprise,24,45900,0.044818,1101600,49371.51,1052228.49,24305.93,583342.32,468886.17,0.445613
2026-01-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,SME,12,45900,0.038419,550800,21161.19,529638.81,24305.93,291671.16,237967.65,0.449302
2026-01-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Systems Integrator,14,45900,0.101799,642600,65416.04,577183.96,24305.93,340283.02,236900.94,0.410443
2026-01-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Distributor,89,4250,0.137528,378250,52019.97,326230.03,1659.72,147715.08,178514.95,0.547206
2026-01-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Enterprise,106,4250,0.081185,450500,36573.84,413926.16,1659.72,175930.32,237995.84,0.574972
2026-01-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,SME,64,4250,0.023977,272000,6521.74,265478.26,1659.72,106222.08,159256.18,0.599884
2026-01-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Systems Integrator,55,4250,0.106007,233750,24779.14,208970.86,1659.72,91284.6,117686.26,0.563171
2026-01-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Distributor,68,8300,0.147706,564400,83365.27,481034.73,3450.71,234648.28,246386.45,0.512201
2026-01-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Enterprise,78,8300,0.074193,647400,48032.55,599367.45,3450.71,269155.38,330212.07,0.550934
2026-01-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,SME,55,8300,0.048026,456500,21923.87,434576.13,3450.71,189789.05,244787.08,0.563278
2026-01-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Systems Integrator,49,8300,0.117946,406700,47968.64,358731.36,3450.71,169084.79,189646.57,0.528659
2026-01-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Distributor,53,12550,0.141387,665150,94043.56,571106.44,5531.68,293179.04,277927.4,0.486647
2026-01-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Enterprise,65,12550,0.083068,815750,67762.72,747987.28,5531.68,359559.2,388428.08,0.519298
2026-01-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,SME,36,12550,0.040913,451800,18484.49,433315.51,5531.68,199140.48,234175.03,0.540426
2026-01-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Systems Integrator,37,12550,0.084044,464350,39025.83,425324.17,5531.68,204672.16,220652.01,0.518785
2026-01-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Distributor,69,5250,0.13606,362250,49287.73,312962.27,1579.95,109016.55,203945.72,0.651662
2026-01-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Enterprise,64,5250,0.082268,336000,27642.05,308357.95,1579.95,101116.8,207241.15,0.67208
2026-01-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,SME,37,5250,0.035197,194250,6837.02,187412.98,1579.95,58458.15,128954.83,0.688078
2026-01-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Systems Integrator,42,5250,0.109154,220500,24068.46,196431.54,1579.95,66357.9,130073.64,0.662183
2026-02-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Distributor,39,3100,0.13307,120900,16088.16,104811.84,908.16,35418.24,69393.6,0.662078
2026-02-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Enterprise,64,3100,0.073762,198400,14634.38,183765.62,908.16,58122.24,125643.38,0.683715
2026-02-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,SME,48,3100,0.051754,148800,7701.0,141099.0,908.16,43591.68,97507.32,0.691056
2026-02-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Systems Integrator,39,3100,0.098026,120900,11851.34,109048.66,908.16,35418.24,73630.42,0.675207
2026-02-01,Latest Forecast,Denmark,Control Mini,Control Systems,Distributor,21,15550,0.132109,326550,43140.19,283409.81,7608.36,159775.56,123634.25,0.436238
2026-02-01,Latest Forecast,Denmark,Control Mini,Control Systems,Enterprise,43,15550,0.089033,668650,59531.92,609118.08,7608.36,327159.48,281958.6,0.462896
2026-02-01,Latest Forecast,Denmark,Control Mini,Control Systems,SME,27,15550,0.037138,419850,15592.39,404257.61,7608.36,205425.72,198831.89,0.491845
2026-02-01,Latest Forecast,Denmark,Control Mini,Control Systems,Systems Integrator,22,15550,0.091694,342100,31368.52,310731.48,7608.36,167383.92,143347.56,0.461323
2026-02-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Distributor,16,30050,0.140832,480800,67712.03,413087.97,15789.13,252626.08,160461.89,0.388445
2026-02-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Enterprise,25,30050,0.089141,751250,66967.18,684282.82,15789.13,394728.25,289554.57,0.42315
2026-02-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,SME,18,30050,0.040597,540900,21958.92,518941.08,15789.13,284204.34,234736.74,0.452338
2026-02-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Systems Integrator,10,30050,0.097774,300500,29381.09,271118.91,15789.13,157891.3,113227.61,0.417631
2026-02-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Distributor,10,45100,0.15015,451000,67717.65,383282.35,24289.4,242894.0,140388.35,0.366279
2026-02-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Enterprise,17,45100,0.070498,766700,54050.82,712649.18,24289.4,412919.8,299729.38,0.420585
2026-02-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,SME,11,45100,0.016751,496100,8310.17,487789.83,24289.4,267183.4,220606.43,0.452257
2026-02-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Systems Integrator,8,45100,0.11409,360800,41163.67,319636.33,24289.4,194315.2,125321.13,0.392074
2026-02-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Distributor,56,4200,0.146331,235200,34417.05,200782.95,1645.57,92151.92,108631.03,0.541037
2026-02-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Enterprise,92,4200,0.091116,386400,35207.22,351192.78,1645.57,151392.44,199800.34,0.568919
2026-02-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,SME,51,4200,0.045567,214200,9760.45,204439.55,1645.57,83924.07,120515.48,0.589492
2026-02-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Systems Integrator,50,4200,0.124432,210000,26130.72,183869.28,1645.57,82278.5,101590.78,0.552516
2026-02-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Distributor,44,8150,0.162492,358600,58269.63,300330.37,3463.4,152389.6,147940.77,0.492593
2026-02-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Enterprise,62,8150,0.06783,505300,34274.5,471025.5,3463.4,214730.8,256294.7,0.544121
2026-02-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,SME,39,8150,0.027979,317850,8893.13,308956.87,3463.4,135072.6,173884.27,0.562811
2026-02-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Systems Integrator,31,8150,0.103378,252650,26118.45,226531.55,3463.4,107365.4,119166.15,0.526047
2026-02-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Distributor,29,12350,0.140635,358150,50368.43,307781.57,5428.45,157425.05,150356.52,0.488517
2026-02-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Enterprise,47,12350,0.088006,580450,51083.08,529366.92,5428.45,255137.15,274229.77,0.518033
2026-02-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,SME,33,12350,0.05246,407550,21380.07,386169.93,5428.45,179138.85,207031.08,0.536114
2026-02-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Systems Integrator,18,12350,0.100335,222300,22304.47,199995.53,5428.45,97712.1,102283.43,0.511429
2026-02-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Distributor,33,5150,0.142603,169950,24235.38,145714.62,1553.37,51261.21,94453.41,0.648208
2026-02-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Enterprise,55,5150,0.071011,283250,20113.87,263136.13,1553.37,85435.35,177700.78,0.675319
2026-02-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,SME,33,5150,0.04325,169950,7350.34,162599.66,1553.37,51261.21,111338.45,0.68474
2026-02-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Systems Integrator,24,5150,0.094437,123600,11672.41,111927.59,1553.37,37280.88,74646.71,0.66692
2026-02-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Distributor,176,2950,0.157179,519200,81607.34,437592.66,925.06,162810.56,274782.1,0.62794
2026-02-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Enterprise,113,2950,0.078963,333350,26322.32,307027.68,925.06,104531.78,202495.9,0.659536
2026-02-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,SME,66,2950,0.025242,194700,4914.62,189785.38,925.06,61053.96,128731.42,0.6783
2026-02-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Systems Integrator,99,2950,0.091264,292050,26653.65,265396.35,925.06,91580.94,173815.41,0.654928
2026-02-01,Latest Forecast,Germany,Control Mini,Control Systems,Distributor,110,14650,0.127293,1611500,205132.67,1406367.33,7666.06,843266.6,563100.73,0.400394
2026-02-01,Latest Forecast,Germany,Control Mini,Control Systems,Enterprise,77,14650,0.070208,1128050,79198.13,1048851.87,7666.06,590286.62,458565.25,0.437207
2026-02-01,Latest Forecast,Germany,Control Mini,Control Systems,SME,39,14650,0.03856,571350,22031.26,549318.74,7666.06,298976.34,250342.4,0.455732
2026-02-01,Latest Forecast,Germany,Control Mini,Control Systems,Systems Integrator,68,14650,0.111494,996200,111070.32,885129.68,7666.06,521292.08,363837.6,0.411056
2026-02-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Distributor,84,28300,0.146981,2377200,349403.23,2027796.77,15491.99,1301327.16,726469.61,0.358256
2026-02-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Enterprise,64,28300,0.063573,1811200,115143.42,1696056.58,15491.99,991487.36,704569.22,0.415416
2026-02-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,SME,40,28300,0.057739,1132000,65360.55,1066639.45,15491.99,619679.6,446959.85,0.419036
2026-02-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Systems Integrator,59,28300,0.131379,1669700,219363.52,1450336.48,15491.99,914027.41,536309.07,0.369783
2026-02-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Distributor,62,42450,0.129531,2631900,340912.64,2290987.36,24717.84,1532506.08,758481.28,0.331072
2026-02-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Enterprise,38,42450,0.083596,1613100,134848.71,1478251.29,24717.84,939277.92,538973.37,0.364602
2026-02-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,SME,27,42450,0.053358,1146150,61156.27,1084993.73,24717.84,667381.68,417612.05,0.384898
2026-02-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Systems Integrator,43,42450,0.110276,1825350,201292.3,1624057.7,24717.84,1062867.12,561190.58,0.345548
2026-02-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,Distributor,196,3950,0.128471,774200,99462.25,674737.75,1663.92,326128.32,348609.43,0.516659
2026-02-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,Enterprise,160,3950,0.073643,632000,46542.38,585457.62,1663.92,266227.2,319230.42,0.545266
2026-02-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,SME,75,3950,0.044893,296250,13299.55,282950.45,1663.92,124794.0,158156.45,0.558955
2026-02-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,Systems Integrator,144,3950,0.112802,568800,64161.78,504638.22,1663.92,239604.48,265033.74,0.525196
2026-02-01,Latest Forecast,Germany,Sensor X,Sensor Systems,Distributor,175,7700,0.122546,1347500,165130.74,1182369.26,3444.61,602806.75,579562.51,0.49017
2026-02-01,Latest Forecast,Germany,Sensor X,Sensor Systems,Enterprise,114,7700,0.085574,877800,75116.86,802683.14,3444.61,392685.54,409997.6,0.510784
2026-02-01,Latest Forecast,Germany,Sensor X,Sensor Systems,SME,75,7700,0.041567,577500,24004.94,553495.06,3444.61,258345.75,295149.31,0.533247
2026-02-01,Latest Forecast,Germany,Sensor X,Sensor Systems,Systems Integrator,104,7700,0.087097,800800,69747.28,731052.72,3444.61,358239.44,372813.28,0.509968
2026-02-01,Latest Forecast,Germany,Sensor X Pro,Sensor Systems,Distributor,142,11600,0.143263,1647200,235982.81,1411217.19,5602.33,795530.86,615686.33,0.43628
2026-02-01,Latest Forecast,Germany,Sensor X Pro,Sensor Systems,Enterprise,79,11600,0.068218,916400,62514.98,853885.02,5602.33,442584.07,411300.95,0.481682
2026-02-01,Latest Forecast,Germany,Sensor X Pro,Sensor Systems,SME,51,11600,0.042608,591600,25206.89,566393.11,5602.33,285718.83,280674.28,0.495547
2026-02-01,Latest Forecast,Germany,Sensor X Pro,Sensor Systems,Systems Integrator,70,11600,0.093252,812000,75720.62,736279.38,5602.33,392163.1,344116.28,0.467372
2026-02-01,Latest Forecast,Germany,Service Kit,Accessories & Services,Distributor,105,4850,0.169051,509250,86089.22,423160.78,1564.19,164239.95,258920.83,0.611873
2026-02-01,Latest Forecast,Germany,Service Kit,Accessories & Services,Enterprise,85,4850,0.066271,412250,27320.22,384929.78,1564.19,132956.15,251973.63,0.654596
2026-02-01,Latest Forecast,Germany,Service Kit,Accessories & Services,SME,62,4850,0.043679,300700,13134.28,287565.72,1564.19,96979.78,190585.94,0.662756
2026-02-01,Latest Forecast,Germany,Service Kit,Accessories & Services,Systems Integrator,85,4850,0.10412,412250,42923.47,369326.53,1564.19,132956.15,236370.38,0.640004
2026-02-01,Latest Forecast,Netherlands,Connectivity Pack,Accessories & Services,Distributor,69,3000,0.134892,207000,27922.64,179077.36,924.93,63820.17,115257.19,0.643617
2026-02-01,Latest Forecast,Netherlands,Connectivity Pack,Accessories & Services,Enterprise,71,3000,0.074763,213000,15924.52,197075.48,924.93,65670.03,131405.45,0.666777
2026-02-01,Latest Forecast,Netherlands,Connectivity Pack,Accessories & Services,SME,43,3000,0.041578,129000,5363.56,123636.44,924.93,39771.99,83864.45,0.678315
2026-02-01,Latest Forecast,Netherlands,Connectivity Pack,Accessories & Services,Systems Integrator,55,3000,0.111186,165000,18345.69,146654.31,924.93,50871.15,95783.16,0.653122
2026-02-01,Latest Forecast,Netherlands,Control Mini,Control Systems,Distributor,39,15100,0.129994,588900,76553.47,512346.53,7792.8,303919.2,208427.33,0.406809
2026-02-01,Latest Forecast,Netherlands,Control Mini,Control Systems,Enterprise,38,15100,0.079442,573800,45583.82,528216.18,7792.8,296126.4,232089.78,0.439384
2026-02-01,Latest Forecast,Netherlands,Control Mini,Control Systems,SME,28,15100,0.050562,422800,21377.61,401422.39,7792.8,218198.4,183223.99,0.456437
2026-02-01,Latest Forecast,Netherlands,Control Mini,Control Systems,Systems Integrator,23,15100,0.091825,347300,31890.82,315409.18,7792.8,179234.4,136174.78,0.43174
2026-02-01,Latest Forecast,Netherlands,EdgeHub Core,Control Systems,Distributor,28,29200,0.140215,817600,114639.78,702960.22,15793.82,442226.96,260733.26,0.370908
2026-02-01,Latest Forecast,Netherlands,EdgeHub Core,Control Systems,Enterprise,32,29200,0.08815,934400,82367.36,852032.64,15793.82,505402.24,346630.4,0.406828
2026-02-01,Latest Forecast,Netherlands,EdgeHub Core,Control Systems,SME,20,29200,0.038215,584000,22317.56,561682.44,15793.82,315876.4,245806.04,0.437625
2026-02-01,Latest Forecast,Netherlands,EdgeHub Core,Control Systems,Systems Integrator,19,29200,0.109863,554800,60951.99,493848.01,15793.82,300082.58,193765.43,0.392358
2026-02-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,Distributor,16,43750,0.133528,700000,93469.6,606530.4,25070.95,401135.2,205395.2,0.33864
2026-02-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,Enterprise,17,43750,0.065073,743750,48398.04,695351.96,25070.95,426206.15,269145.81,0.387064
2026-02-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,SME,11,43750,0.03922,481250,18874.62,462375.38,25070.95,275780.45,186594.93,0.403557
2026-02-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,Systems Integrator,11,43750,0.102679,481250,49414.27,431835.73,25070.95,275780.45,156055.28,0.361376
2026-02-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Distributor,111,4050,0.144898,449550,65138.9,384411.1,1638.82,181909.02,202502.08,0.526785
2026-02-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Enterprise,89,4050,0.089979,360450,32432.93,328017.07,1638.82,145854.98,182162.09,0.555343
2026-02-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,SME,54,4050,0.036609,218700,8006.39,210693.61,1638.82,88496.28,122197.33,0.579976
2026-02-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Systems Integrator,56,4050,0.098117,226800,22252.94,204547.06,1638.82,91773.92,112773.14,0.551331
2026-02-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Distributor,69,7900,0.120107,545100,65470.33,479629.67,3439.96,237357.24,242272.43,0.505124
2026-02-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Enterprise,74,7900,0.059818,584600,34969.6,549630.4,3439.96,254557.04,295073.36,0.536858
2026-02-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,SME,47,7900,0.045612,371300,16935.74,354364.26,3439.96,161678.12,192686.14,0.543752
2026-02-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Systems Integrator,40,7900,0.094983,316000,30014.63,285985.37,3439.96,137598.4,148386.97,0.518862
2026-02-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Distributor,48,12000,0.145207,576000,83639.23,492360.77,5603.6,268972.8,223387.97,0.453708
2026-02-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Enterprise,53,12000,0.053026,636000,33724.54,602275.46,5603.6,296990.8,305284.66,0.506885
2026-02-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,SME,32,12000,0.042919,384000,16480.9,367519.1,5603.6,179315.2,188203.9,0.512093
2026-02-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Systems Integrator,31,12000,0.091319,372000,33970.67,338029.33,5603.6,173711.6,164317.73,0.486105
2026-02-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,Distributor,58,5000,0.123132,290000,35708.28,254291.72,1565.76,90814.08,163477.64,0.642874
